  0.0000  0.0000  0.0000  0.0000  0.0000
  0.1000  0.5321  0.4899  0.4899  0.4899
  0.2000  0.6647  0.6119  0.6119  0.6119
  0.3000  0.6502  0.5986  0.5986  0.5986
  0.4000  0.5817  0.5356  0.5356  0.5356
  0.5000  0.4933  0.4542  0.4542  0.4542
  0.6000  0.3975  0.3660  0.3660  0.3660
  0.7000  0.2991  0.2754  0.2754  0.2754
  0.8000  0.1997  0.1839  0.1839  0.1839
  0.9000  0.0999  0.0920  0.0920  0.0920
  1.0000  0.0000  0.0000  0.0000  0.0000
